"","X","ensgene","name","module","mm"
"2149",2149,"Mir_584","uc021pwf.1","salmon",0.275970710767834
"2168",2168,"SORBS1","uc001kkk.3","tan",0.39191836609113
"2169",2169,"SORBS1","uc001kkl.3","tan",0.254326854141078
"2170",2170,"SORBS1","uc001kkn.3","midnightblue",0.435792545521919
"2171",2171,"SORBS1","uc001kko.3","paleturquoise",0.15318044227552
"2194",2194,"MMS19","uc001knq.3","yellowgreen",0.209567252375172
"2195",2195,"MMS19","uc001knt.3","white",0.212210690181757
"2221",2221,"SEC31B","uc001krg.1","lightyellow",0.139747491765184
"2222",2222,"SEC31B","uc010qpr.1","plum1",0.130406744555894
"2226",2226,"MRPL43","uc001kry.1","orangered4",0.193636030220455
"2227",2227,"MRPL43","uc001ksd.1","skyblue",0.175610897545402
"2230",2230,"SFXN3","uc001ksp.3","darkmagenta",0.20555305096108
"2231",2231,"SFXN3","uc010qpx.2","magenta",0.184426679120288
"2237",2237,"MGEA5","uc001ktu.2","turquoise",0.292649021597673
"2238",2238,"MGEA5","uc001ktv.2","turquoise",0.423724096318603
"2239",2239,"MGEA5","uc010qqf.1","lightyellow",0.243868016426513
"2271",2271,"Y_RNA","uc021pxo.1","purple",0.23496093893412
"2276",2276,"GSTO1","uc001kya.3","grey60",0.366862512782969
"2277",2277,"GSTO1","uc021pxs.1","darkgrey",0.160573663649654
"2293",2293,"SHOC2","uc001kzl.4","violet",0.227144480466035
"2294",2294,"SHOC2","uc009xxx.3","darkred",0.222349448154622
"2298",2298,"VTI1A","uc001kzx.3","lightyellow",0.17616289527582
"2299",2299,"VTI1A","uc001kzy.3","orangered4",0.219687258428983
"2300",2300,"VTI1A","uc001kzz.3","greenyellow",0.186018365794634
"2332",2332,"FAM45B","uc001ldw.3","plum1",0.152915051687711
"2333",2333,"FAM45B","uc010qsv.2","skyblue3",0.272297071268026
"2335",2335,"SFXN4","uc001ldy.3","darkturquoise",0.160754423601393
"2336",2336,"SFXN4","uc001leb.3","plum1",0.190988521944326
"2342",2342,"MCMBP","uc001leq.2","tan",0.126183678348228
"2343",2343,"MCMBP","uc001let.1","lightyellow",0.132275868158864
"2344",2344,"SEC23IP","uc001leu.2","saddlebrown",0.215241985694509
"2345",2345,"SEC23IP","uc009xzk.2","skyblue",0.158156508944263
"2348",2348,"AX747838","uc001lfe.1","skyblue",0.165682405531685
"2349",2349,"AX747838","uc021pzu.1","yellow",0.197117588104586
"2351",2351,"ATE1","uc001lfp.3","darkred",0.198397196621142
"2352",2352,"ATE1","uc001lfq.3","turquoise",0.161000987990599
"2370",2370,"Y_RNA","uc021qam.1","yellow",0.952305111653833
"2373",2373,"CTBP2","uc001lid.4","darkmagenta",0.338799468744795
"2374",2374,"CTBP2","uc009yal.3","lightcyan",0.190896426900552
"2379",2379,"BCCIP","uc021qar.1","saddlebrown",0.174937610552318
"2380",2380,"BCCIP","uc001ljb.4","magenta",0.160792172907422
"2381",2381,"BCCIP","uc001ljc.4","turquoise",0.206077761769756
"2383",2383,"Mir_548","uc021qas.1","salmon",0.269666752380307
"2392",2392,"PPP2R2D","uc001lkr.3","plum1",0.197505671849731
"2393",2393,"PPP2R2D","uc001lks.3","grey60",0.215399480936514
"2394",2394,"PPP2R2D","uc001lkt.3","magenta",0.127064478875529
"2396",2396,"BNIP3","uc001lkv.1","darkgreen",0.310552213832705
"2397",2397,"BNIP3","uc010qut.1","darkmagenta",0.168367566903104
"2420",2420,"SIRT3","uc010qvo.2","darkgrey",0.206910271731552
"2421",2421,"SIRT3","uc010qvq.2","orange",0.18078773176839
"2465",2465,"ZNF195","uc031pyg.1","plum1",0.181106786462354
"2466",2466,"ZNF195","uc001lxv.3","lightyellow",0.200783439538681
"2480",2480,"APBB1","uc001mcy.1","paleturquoise",0.284692085211562
"2481",2481,"APBB1","uc031pyt.1","sienna3",0.198292981006205
"2482",2482,"APBB1","uc001mde.3","darkorange",0.119465281470798
"2483",2483,"APBB1","uc001mdb.2","steelblue",0.361361648742268
"2484",2484,"APBB1","uc001mdc.1","lightgreen",0.229230019047887
"2487",2487,"TIMM10B","uc001mdn.4","violet",0.258411686784718
"2488",2488,"TIMM10B","uc001mdo.4","skyblue",0.276649430668226
"2501",2501,"TUB","uc010rbk.2","violet",0.175416287110687
"2502",2502,"TUB","uc001mfy.3","saddlebrown",0.170941128163208
"2503",2503,"TUB","uc001mga.3","purple",0.149220737638293
"2540",2540,"USP47","uc001mjr.3","orangered4",0.240723268103367
"2541",2541,"USP47","uc001mjt.1","darkgrey",0.12951594796963
"2543",2543,"MICAL2","uc001mjy.3","lightcyan",0.228579368646555
"2544",2544,"MICAL2","uc001mka.3","sienna3",0.156217103477608
"2546",2546,"MICAL2","uc001mkf.3","lightcyan",0.192438000099422
"2559",2559,"Metazoa_SRP","uc021qeg.1","saddlebrown",0.18401935014179
"2569",2569,"SERGEF","uc001mnm.3","skyblue",0.201886882292146
"2570",2570,"SERGEF","uc001mnn.3","darkred",0.123779299709162
"2648",2648,"U6","uc021qgg.1","yellow",0.950321898479733
"2651",2651,"7SK","uc021qgj.1","salmon",0.192266577887055
"2678",2678,"ARFGAP2","uc010rha.2","lightyellow",0.24883047965651
"2679",2679,"ARFGAP2","uc001ndt.3","turquoise",0.350373014375513
"2682",2682,"MADD","uc009yln.1","saddlebrown",0.21736836035241
"2683",2683,"MADD","uc001nex.2","orange",0.271271278146692
"2684",2684,"MADD","uc001nez.2","darkturquoise",0.132058876440816
"2687",2687,"CELF1","uc001nfm.3","skyblue",0.174913789026652
"2688",2688,"CELF1","uc001nfk.2","orange",0.329343147445235
"2689",2689,"CELF1","uc001nfn.3","orange",0.142699402566489
"2698",2698,"Y_RNA","uc021qiv.1","tan",0.179116926828901
"2709",2709,"YPEL4","uc001nkv.4","darkgrey",0.203424732365966
"2710",2710,"YPEL4","uc009ymk.3","tan",0.122503798026381
"2724",2724,"OSBP","uc001noc.1","turquoise",0.42690165354324
"2725",2725,"OSBP","uc009ymr.1","yellow",0.248903958202658
"2760",2760,"GANAB","uc001nua.4","lightyellow",0.124984286127787
"2761",2761,"GANAB","uc001nub.4","greenyellow",0.315579033483105
"2773",2773,"TTC9C","uc001nux.3","darkorange",0.12672216373858
"2774",2774,"TTC9C","uc001nuy.3","darkred",0.108594207482823
"2809",2809,"FKBP2","uc001nyy.3","salmon",0.381397217585992
"2810",2810,"FKBP2","uc001nyz.3","skyblue",0.246208665431789
"2823",2823,"MAP4K2","uc001obh.3","greenyellow",0.180789725276591
"2824",2824,"MAP4K2","uc001obi.3","skyblue",0.232119438224395
"2829",2829,"ARL2","uc010rnu.2","white",0.181218672702352
"2830",2830,"ARL2","uc001och.4","midnightblue",0.423656088353356
"2853",2853,"KAT5","uc001ofi.3","greenyellow",0.157206970582573
"2854",2854,"KAT5","uc001ofl.3","darkgrey",0.20939438257969
"2881",2881,"BBS1","uc010rpf.1","pink",0.101771237792983
"2882",2882,"BBS1","uc001oij.1","orangered4",0.295340375619373
"2888",2888,"RBM4","uc001oiv.3","magenta",0.214505972626988
"2889",2889,"RBM4","uc001oiw.2","violet",0.181266050171133
"2890",2890,"RBM4","uc010rpj.2","magenta",0.160103027814509
"2894",2894,"PC","uc001ojo.1","cyan",0.146192967494654
"2895",2895,"PC","uc001ojp.1","plum1",0.213999517075882
"2898",2898,"KDM2A","uc001ojw.3","purple",0.199228925698142
"2899",2899,"KDM2A","uc031qbr.1","magenta",0.136643344622683
"2900",2900,"KDM2A","uc010rpn.3","purple",0.199078370020183
"2925",2925,"MRPL21","uc001ooh.3","pink",0.160662033681305
"2926",2926,"MRPL21","uc001ooi.3","skyblue",0.21300717909842
"2946",2946,"ANAPC15","uc009ytc.1","salmon",0.153167211473801
"2947",2947,"ANAPC15","uc001orv.3","greenyellow",0.121181717975869
"2955",2955,"FAM168A","uc001otz.1","violet",0.434499387590471
"2956",2956,"FAM168A","uc009ytp.1","magenta",0.229482785287884
"2987",2987,"C11orf30","uc001oxj.3","white",0.220334970469824
"2988",2988,"C11orf30","uc001oxk.3","darkturquoise",0.245362824035341
"2989",2989,"C11orf30","uc001oxo.1","lightyellow",0.12620577450194
"2990",2990,"ACER3","uc010rsg.1","paleturquoise",0.35616981422314
"2991",2991,"ACER3","uc009yum.1","royalblue",0.174730291408853
"2992",2992,"ACER3","uc001oxu.2","white",0.185999009134929
"2999",2999,"INTS4","uc001oys.3","darkgrey",0.141934378921656
"3000",3000,"INTS4","uc001oyt.3","orangered4",0.135266900972541
"3023",3023,"SYTL2","uc001pav.3","darkmagenta",0.262273860052994
"3024",3024,"SYTL2","uc001pbf.4","pink",0.183957546246587
"3027",3027,"BC016143","uc021qoj.1","white",0.41713539557991
"3055",3055,"MRE11A","uc001peu.2","orangered4",0.274767032812978
"3056",3056,"MRE11A","uc001pev.2","greenyellow",0.325703203892526
"3065",3065,"FAM76B","uc001pfn.2","darkgrey",0.231976776154501
"3066",3066,"FAM76B","uc001pfm.2","plum1",0.207636063446957
"3086",3086,"DYNC2H1","uc001phn.1","greenyellow",0.323858521713986
"3087",3087,"DYNC2H1","uc001pho.2","orangered4",0.225446352488185
"3089",3089,"U6","uc021qpz.1","yellow",0.953103809881391
"3103",3103,"NPAT","uc001pjz.4","plum1",0.209295521215336
"3104",3104,"NPAT","uc001pka.3","orangered4",0.20084743725855
"3130",3130,"C11orf57","uc001pmw.4","darkgrey",0.215144473664311
"3131",3131,"C11orf57","uc001pmt.4","skyblue3",0.125185290872501
"3132",3132,"TIMM8B","uc001pmy.3","darkred",0.162524638878476
"3133",3133,"TIMM8B","uc001pmx.3","skyblue",0.248577279903088
"3136",3136,"PTS","uc001pnj.4","darkred",0.262726587813942
"3137",3137,"PTS","uc009yyo.3","skyblue",0.193401665020382
"3146",3146,"RBM7","uc001pov.3","skyblue3",0.174446352724378
"3147",3147,"RBM7","uc001pow.3","plum1",0.165354130644439
"3150",3150,"CADM1","uc001ppf.4","darkmagenta",0.288597856886523
"3151",3151,"CADM1","uc031qei.1","darkgrey",0.173348873294393
"3152",3152,"CADM1","uc031qej.1","black",0.431090737122935
"3153",3153,"CADM1","uc001pph.5","darkorange",0.167898379335048
"3154",3154,"CADM1","uc001ppj.4","darkorange",0.30317162063697
"3155",3155,"CADM1","uc001ppl.3","darkolivegreen",0.289375721844706
"3165",3165,"BACE1","uc010rxh.2","royalblue",0.413034144717495
"3166",3166,"BACE1","uc001pqz.3","lightgreen",0.284901223001836
"3192",3192,"HYOU1","uc001put.2","yellow",0.183518789738143
"3193",3193,"HYOU1","uc001puu.2","skyblue",0.241605098387961
"3194",3194,"HYOU1","uc001pux.3","orangered4",0.194998904877834
"3213",3213,"MIR100HG","uc001pya.3","cyan",0.275075726277188
"3214",3214,"MIR100HG","uc009zba.2","paleturquoise",0.217473903812363
"3218",3218,"MIR100HG","uc009zbb.1","skyblue",0.176463190952539
"3222",3222,"HSPA8","uc009zbc.3","purple",0.187004579973446
"3223",3223,"HSPA8","uc001pyo.3","darkgreen",0.680512653975053
"3224",3224,"HSPA8","uc009zbd.2","purple",0.461416488837875
"3230",3230,"TBRG1","uc001qak.4","magenta",0.152801271498372
"3231",3231,"TBRG1","uc001qaj.4","salmon",0.173787816218383
"3232",3232,"TBRG1","uc001qai.2","darkgrey",0.146703132939994
"3242",3242,"PKNOX2","uc001qbu.3","orange",0.344282546692302
"3243",3243,"PKNOX2","uc001qbv.3","purple",0.461654181045918
"3244",3244,"FEZ1","uc001qbx.3","royalblue",0.792168398162626
"3245",3245,"FEZ1","uc010sbc.2","pink",0.225411779515012
"3246",3246,"FEZ1","uc001qby.2","cyan",0.372524813026569
"3257",3257,"U4","uc021qrx.1","salmon",0.437055338176333
"3263",3263,"KIRREL3","uc001qea.3","greenyellow",0.21454906131376
"3264",3264,"KIRREL3","uc001qeb.3","darkturquoise",0.185751935991816
"3265",3265,"KIRREL3","uc001qed.4","magenta",0.167716117406738
"3275",3275,"ARHGAP32","uc001qez.3","orange",0.472199214933382
"3276",3276,"ARHGAP32","uc009zcp.3","brown",0.368716171084179
"3277",3277,"ARHGAP32","uc001qfb.3","turquoise",0.143889002020718
"3286",3286,"NTM","uc001qgm.3","orange",0.215149756315104
"3287",3287,"U6atac","uc021qsi.1","blue",0.642677565665403
"3289",3289,"NTM","uc010scj.2","darkolivegreen",0.138280869706539
"3290",3290,"NTM","uc001qgo.3","plum1",0.106168829016862
"3292",3292,"U6","uc021qsj.1","lightgreen",0.0703290604047597
"3299",3299,"THYN1","uc001qhh.3","turquoise",0.1467751398603
"3300",3300,"THYN1","uc009zdb.3","white",0.0998020304989873
"3314",3314,"WNK1","uc001qio.4","darkorange",0.209057108939846
"3315",3315,"WNK1","uc001qip.4","lightgreen",0.345560951333099
"3318",3318,"WNK1","uc009zdm.1","yellow",0.216109185954815
"3353",3353,"CD27-AS1","uc001qob.2","yellowgreen",0.118326397511766
"3354",3354,"CD27-AS1","uc009zem.2","paleturquoise",0.307949814706448
"3360",3360,"GAPDH","uc001qop.2","sienna3",0.50665390795914
"3361",3361,"GAPDH","uc031qfw.1","saddlebrown",0.517058628213149
"3362",3362,"CHD4","uc001qpn.3","greenyellow",0.193625196203556
"3363",3363,"CHD4","uc001qpo.3","brown",0.220960859120852
"3365",3365,"ING4","uc001qpv.4","darkred",0.128955328128535
"3366",3366,"ING4","uc001qpy.4","white",0.160427116697742
"3369",3369,"COPS7A","uc001qqj.3","greenyellow",0.135403144617673
"3370",3370,"COPS7A","uc001qqh.3","yellowgreen",0.192100303456044
"3371",3371,"COPS7A","uc001qqi.3","greenyellow",0.115847365700531
"3378",3378,"USP5","uc001qrh.4","skyblue",0.164337022889448
"3379",3379,"USP5","uc001qri.4","darkorange",0.358074283848424
"3402",3402,"NECAP1","uc001qtx.2","darkorange",0.377756437551831
"3403",3403,"NECAP1","uc001qty.2","darkred",0.153006323920732
"3413",3413,"M6PR","uc001qvf.3","turquoise",0.336957438883139
"3414",3414,"M6PR","uc021quk.1","purple",0.097881625755705
"3426",3426,"MAGOHB","uc001qyq.2","orange",0.215244694777996
"3427",3427,"MAGOHB","uc001qyr.2","darkgrey",0.194762773282169
"3431",3431,"PRH1-PRR4","uc001qzb.4","orangered4",0.218736284623429
"3435",3435,"PRH1-PRR4","uc001qzj.4","salmon",0.157741205907867
"3482",3482,"PYROXD1","uc001rew.3","saddlebrown",0.221893639264174
"3483",3483,"PYROXD1","uc009ziq.3","lightcyan",0.159163406363231
"3491",3491,"ST8SIA1","uc001rfo.4","tan",0.194027606958135
"3492",3492,"ST8SIA1","uc009zix.3","skyblue",0.220653681288052
"3499",3499,"LYRM5","uc001rgn.3","orangered4",0.267976629724911
"3500",3500,"LYRM5","uc001rgo.3","yellowgreen",0.162816202162427
"3503",3503,"RASSF8-AS1","uc001rgu.1","skyblue",0.191198056788125
"3504",3504,"RASSF8-AS1","uc021qwf.1","black",0.180950989421528
"3505",3505,"RASSF8","uc001rgz.3","darkred",0.165974632379055
"3506",3506,"RASSF8","uc009zjd.2","skyblue",0.193355142906531
"3507",3507,"RASSF8","uc009zje.2","magenta",0.188430016593234
"3530",3530,"CAPRIN2","uc001rjf.1","white",0.138641005414704
"3531",3531,"CAPRIN2","uc001rjn.1","skyblue",0.186493565363679
"3534",3534,"DENND5B","uc001rkh.1","darkmagenta",0.146602122379503
"3535",3535,"DENND5B","uc001rki.1","white",0.126496526192532
"3536",3536,"DENND5B","uc001rkj.3","white",0.178985589609008
"3537",3537,"AMN1","uc001rkq.4","lightcyan",0.18845922519332
"3538",3538,"AMN1","uc001rko.4","orangered4",0.125388672526907
"3539",3539,"AMN1","uc009zjt.1","orangered4",0.222336491589413
"3543",3543,"DNM1L","uc001rlf.2","darkgrey",0.182765004887809
"3544",3544,"DNM1L","uc001rlg.2","cyan",0.256995319776138
"3545",3545,"DNM1L","uc010ski.1","darkgrey",0.16107003521697
"3551",3551,"KIF21A","uc001rlt.3","darkgrey",0.203535832066636
"3552",3552,"KIF21A","uc001rlv.3","orange",0.11748328918102
"3553",3553,"KIF21A","uc001rlx.3","turquoise",0.276321537753915
"3556",3556,"SLC2A13","uc010skm.2","darkmagenta",0.592053279078149
"3557",3557,"SLC2A13","uc001rme.1","darkturquoise",0.140854463299232
"3558",3558,"SLC2A13","uc001rmf.3","grey60",0.134511849136428
"3564",3564,"YAF2","uc001rmw.3","magenta",0.174469568030171
"3565",3565,"YAF2","uc001rmv.3","darkorange",0.17639025492387
"3566",3566,"YAF2","uc001rmx.2","plum1",0.153408609616329
"3582",3582,"SLC38A1","uc001rpa.3","cyan",0.396738053051229
"3583",3583,"SLC38A1","uc001rpb.3","lightcyan",0.137176030891596
"3584",3584,"SLC38A1","uc001rpd.3","orangered4",0.159278585859966
"3592",3592,"TMEM106C","uc001rqp.3","grey60",0.235148258532683
"3593",3593,"TMEM106C","uc001rqo.3","paleturquoise",0.124641348884713
"3597",3597,"ZNF641","uc001rro.2","pink",0.112356781146919
"3598",3598,"ZNF641","uc010sls.2","lightyellow",0.183040372648155
"3619",3619,"SPATS2","uc001ruc.3","skyblue",0.192180002252708
"3620",3620,"SPATS2","uc001rud.2","greenyellow",0.121097692225307
"3621",3621,"SPATS2","uc001rue.2","skyblue",0.239244006794636
"3627",3627,"TMBIM6","uc001rux.2","black",0.584510125773102
"3628",3628,"TMBIM6","uc001ruy.2","orangered4",0.272908375625176
"3644",3644,"LETMD1","uc010sna.2","pink",0.150818090019874
"3645",3645,"LETMD1","uc001rxm.3","greenyellow",0.149621677366018
"3646",3646,"LETMD1","uc001rxo.3","grey60",0.121608320713947
"3654",3654,"SCN8A","uc001ryw.4","cyan",0.604429329739046
"3655",3655,"SCN8A","uc001ryz.1","darkgrey",0.289938215203979
"3675",3675,"CALCOCO1","uc001sef.3","orangered4",0.257110811665854
"3676",3676,"CALCOCO1","uc001seh.2","red",0.159882745009572
"3677",3677,"CALCOCO1","uc010soo.1","lightyellow",0.214545720789215
"3682",3682,"CBX5","uc001sfj.4","brown",0.179048424650294
"3683",3683,"CBX5","uc001sfk.4","darkgrey",0.325000432582554
"3692",3692,"CD63","uc031qht.1","tan",0.34976222557316
"3693",3693,"CD63","uc001shn.4","green",0.402718837815258
"3694",3694,"CD63","uc031qhx.1","skyblue",0.184692915143838
"3710",3710,"MYL6B","uc001sjs.3","darkred",0.351436085718585
"3711",3711,"MYL6B","uc001sjt.3","skyblue",0.163141985823752
"3712",3712,"MYL6","uc001sjw.2","green",0.467812729090785
"3713",3713,"MYL6","uc001sjx.2","green",0.342595994456584
"3714",3714,"MYL6","uc010sqd.2","paleturquoise",0.248689984311679
"3730",3730,"PTGES3","uc001slw.4","purple",0.792900338044137
"3731",3731,"PTGES3","uc001slu.4","brown",0.466748115710819
"3732",3732,"PTGES3","uc001slv.4","yellowgreen",0.162766756954816
"3755",3755,"OS9","uc001spj.3","turquoise",0.295922337142988
"3756",3756,"OS9","uc001spn.3","skyblue",0.175576141894649
"3770",3770,"MON2","uc001srd.1","pink",0.178251865882469
"3771",3771,"MON2","uc001sre.3","turquoise",0.244321537396925
"3772",3772,"MON2","uc001srg.3","cyan",0.153626878367307
"3785",3785,"U6atac","uc021qzx.1","skyblue3",0.180969651802834
"3800",3800,"MDM2","uc001sui.4","steelblue",0.215127278340596
"3801",3801,"MDM2","uc009zqy.1","darkgrey",0.249768086672522
"3804",3804,"FRS2","uc001suy.3","white",0.122182573948738
"3805",3805,"FRS2","uc009zrj.3","greenyellow",0.266217927279428
"3832",3832,"OSBPL8","uc001sye.1","midnightblue",0.601889450710665
"3833",3833,"OSBPL8","uc001syf.1","paleturquoise",0.200370535000319
"3834",3834,"OSBPL8","uc001syh.1","turquoise",0.203680552054984
"3847",3847,"CCDC59","uc001szp.4","orangered4",0.241772735148482
"3848",3848,"CCDC59","uc021rbm.1","greenyellow",0.139186860773931
"3870",3870,"NUDT4","uc010sup.2","steelblue",0.164871142175646
"3871",3871,"NUDT4","uc001tcm.3","white",0.315708133059146
"3872",3872,"NUDT4","uc001tco.3","tan",0.282695297793378
"3874",3874,"MRPL42","uc001tct.3","darkgrey",0.135529389698743
"3875",3875,"MRPL42","uc001tcr.3","plum1",0.161972530681027
"3886",3886,"VEZT","uc009zsz.1","violet",0.179321421040123
"3887",3887,"VEZT","uc001tdv.3","greenyellow",0.134735397921401
"3888",3888,"VEZT","uc001tdw.1","orangered4",0.206070810920992
"3931",3931,"C12orf73","uc009zuj.2","orangered4",0.163547591130378
"3932",3932,"C12orf73","uc001tkf.3","lightyellow",0.115159403879068
"3933",3933,"TDG","uc010swh.1","greenyellow",0.177545261973903
"3934",3934,"TDG","uc001tkg.3","orangered4",0.186247178353638
"3935",3935,"TDG","uc010swj.2","greenyellow",0.285850818669568
"3966",3966,"CORO1C","uc009zva.4","cyan",0.163079163420358
"3967",3967,"CORO1C","uc001tnj.4","saddlebrown",0.250916853306002
"3977",3977,"Metazoa_SRP","uc021rdq.1","salmon",0.43196877853842
"3982",3982,"C12orf76","uc001tqb.2","darkorange",0.134241099976319
"3983",3983,"C12orf76","uc001tqd.1","saddlebrown",0.186653305594986
"3984",3984,"C12orf76","uc010sxx.1","orangered4",0.187384305933229
"3985",3985,"IFT81","uc001tqg.3","paleturquoise",0.24491260469173
"3986",3986,"IFT81","uc001tqi.3","yellowgreen",0.270300544059394
"3991",3991,"FAM216A","uc010sxz.1","darkgrey",0.22248521034943
"3992",3992,"FAM216A","uc001tqu.4","cyan",0.203146049414495
"3993",3993,"VPS29","uc001tqw.3","salmon",0.202278803859363
"3994",3994,"VPS29","uc001tqy.3","darkgreen",0.22001162957245
"3996",3996,"VPS29","uc021rdw.1","violet",0.126445928305127
"4011",4011,"TMEM116","uc001ttf.2","saddlebrown",0.198998669501073
"4012",4012,"TMEM116","uc001tti.2","plum1",0.171431675933691
"4013",4013,"ERP29","uc001ttk.1","pink",0.20104732276026
"4014",4014,"ERP29","uc001ttl.1","orangered4",0.186387446726734
"4017",4017,"HECTD4","uc001ttr.1","white",0.186972170494702
"4018",4018,"HECTD4","uc010syk.1","darkmagenta",0.109869199514876
"4019",4019,"HECTD4","uc001tts.3","green",0.163009898426304
"4020",4020,"RPL6","uc001ttu.3","magenta",0.186142514764906
"4021",4021,"RPL6","uc001ttv.3","green",0.658074041879735
"4022",4022,"RPL6","uc009zwd.1","paleturquoise",0.172482830320939
"4050",4050,"WSB2","uc001twr.2","sienna3",0.390904111400143
"4051",4051,"WSB2","uc009zws.1","skyblue",0.288875562539035
"4082",4082,"SPPL3","uc001tzc.3","darkturquoise",0.116113024344565
